,train accuracy,test accuracy,y score,class report,y test,y pred
0,0.937125748502994,0.38323353293413176,"[[0.00273778 0.00143316 0.00076527 ... 0.0465966  0.02151311 0.01023582]
 [0.0102487  0.01803936 0.0042822  ... 0.24371882 0.08312671 0.17519344]
 [0.00834551 0.03074352 0.01197748 ... 0.3909269  0.06165038 0.11408647]
 ...
 [0.01257334 0.0172412  0.00129337 ... 0.1781863  0.07434904 0.6531858 ]
 [0.003639   0.01548664 0.0036296  ... 0.0394451  0.05416128 0.16497944]
 [0.00428604 0.01868162 0.0099321  ... 0.6284913  0.16350426 0.09102604]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         2
           1       0.00      0.00      0.00         6
           2       0.00      0.00      0.00         3
           3       0.50      0.66      0.57        50
           4       0.36      0.56      0.43         9
           5       0.33      0.50      0.40        40
           6       0.25      0.12      0.16        34
           7       0.25      0.09      0.13        23

   micro avg       0.38      0.38      0.38       167
   macro avg       0.21      0.24      0.21       167
weighted avg       0.33      0.38      0.34       167
","[3, 3, 3, 6, 6, 6, 6, 3, 3, 3, 5, 2, 4, 5, 3, 7, 6, 6, 5, 5, 5, 1, 5, 6, 5, 3, 5, 3, 1, 4, 7, 7, 6, 4, 3, 3, 3, 3, 1, 4, 6, 5, 6, 3, 6, 7, 5, 5, 5, 3, 1, 3, 7, 6, 5, 3, 6, 3, 3, 3, 5, 3, 5, 3, 5, 6, 5, 5, 6, 7, 5, 3, 5, 3, 0, 5, 3, 7, 5, 3, 5, 4, 6, 5, 6, 3, 3, 7, 3, 6, 6, 3, 7, 5, 3, 3, 3, 6, 3, 3, 5, 3, 7, 6, 7, 6, 3, 6, 5, 7, 0, 5, 3, 7, 1, 5, 5, 6, 7, 3, 4, 4, 7, 5, 3, 3, 3, 6, 7, 7, 5, 5, 3, 3, 3, 6, 6, 7, 7, 3, 3, 5, 5, 3, 5, 5, 7, 4, 4, 3, 5, 6, 2, 7, 3, 6, 7, 6, 6, 6, 6, 7, 6, 5, 1, 2, 5]","[3 3 5 3 5 5 5 3 4 3 6 4 4 6 2 5 6 1 3 6 5 5 3 6 5 3 5 3 5 4 3 4 5 3 3 3 3
 5 4 4 3 7 3 5 3 7 5 5 3 6 6 6 3 3 5 5 5 3 3 3 6 3 5 3 5 5 3 2 3 5 5 3 6 4
 3 5 3 4 5 3 3 4 5 5 3 3 3 5 6 5 3 5 5 7 3 3 5 5 5 3 5 5 3 3 3 5 3 3 5 5 5
 3 3 5 6 3 7 6 5 3 3 3 5 5 3 3 4 5 3 7 7 5 3 6 3 4 5 5 5 3 3 7 3 6 5 5 5 3
 4 3 3 5 3 5 3 6 5 5 3 5 3 5 3 5 7 4 5]"
1,0.9416167664670658,0.38323353293413176,"[[0.01057102 0.02055852 0.002299   ... 0.52314097 0.26002592 0.09424996]
 [0.066417   0.20984384 0.00159561 ... 0.45215738 0.1847741  0.0590195 ]
 [0.0033879  0.00296242 0.00122862 ... 0.13868533 0.3211954  0.15320355]
 ...
 [0.00298097 0.00284443 0.01489777 ... 0.02304412 0.01320194 0.04195241]
 [0.00153663 0.00311577 0.00067133 ... 0.0060877  0.12535076 0.05061182]
 [0.0185888  0.00392046 0.00391033 ... 0.19755913 0.3697982  0.1668238 ]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         3
           1       0.00      0.00      0.00         9
           2       0.00      0.00      0.00         3
           3       0.47      0.71      0.56        49
           4       0.29      0.29      0.29         7
           5       0.43      0.43      0.43        53
           6       0.25      0.15      0.19        26
           7       0.00      0.00      0.00        17

   micro avg       0.38      0.38      0.38       167
   macro avg       0.18      0.20      0.18       167
weighted avg       0.32      0.38      0.34       167
","[5, 1, 3, 3, 3, 1, 3, 5, 5, 5, 3, 5, 7, 6, 5, 4, 5, 5, 1, 5, 7, 5, 6, 3, 0, 5, 7, 7, 6, 3, 6, 5, 3, 6, 1, 5, 5, 6, 0, 6, 6, 5, 3, 3, 6, 6, 7, 6, 3, 3, 6, 5, 5, 6, 3, 5, 5, 3, 7, 5, 7, 7, 5, 7, 1, 5, 3, 3, 6, 7, 5, 5, 6, 5, 3, 2, 6, 5, 3, 4, 0, 5, 3, 3, 3, 2, 3, 4, 7, 3, 3, 3, 5, 3, 3, 7, 1, 6, 5, 3, 5, 5, 2, 3, 5, 5, 5, 5, 6, 3, 3, 6, 4, 5, 5, 5, 5, 3, 3, 4, 1, 3, 3, 6, 7, 3, 6, 5, 5, 7, 6, 6, 6, 5, 5, 7, 3, 5, 7, 3, 3, 3, 3, 1, 3, 3, 3, 3, 5, 5, 1, 5, 5, 3, 7, 6, 5, 6, 4, 3, 5, 5, 5, 5, 4, 3, 3]","[5 5 3 3 3 6 5 5 5 4 5 5 5 5 5 3 6 3 5 5 3 6 5 3 3 5 3 5 6 3 3 5 3 5 3 3 3
 5 5 6 3 3 3 3 5 6 6 3 3 5 3 3 3 3 3 7 3 3 5 6 3 3 3 3 5 5 5 3 3 5 6 3 3 6
 3 4 5 7 3 2 6 3 3 3 3 7 3 3 5 3 6 3 2 3 3 5 4 7 5 3 7 5 4 3 5 6 3 5 3 3 5
 5 4 5 3 1 5 3 7 7 5 5 5 6 3 3 1 5 3 3 7 5 3 5 5 5 7 4 3 3 7 3 5 3 5 3 3 3
 5 5 3 5 7 3 5 3 3 5 3 3 3 5 6 5 4 3 6]"
2,0.9446107784431138,0.3772455089820359,"[[0.00154515 0.00098937 0.00970184 ... 0.01834873 0.00428536 0.03953326]
 [0.00427831 0.00449815 0.00665382 ... 0.27477077 0.37873474 0.02169237]
 [0.00605764 0.00970327 0.01116124 ... 0.11731768 0.01830745 0.07499843]
 ...
 [0.00611305 0.03434584 0.01587259 ... 0.73639166 0.04377797 0.1108237 ]
 [0.01876656 0.01333032 0.00630938 ... 0.07747887 0.0237819  0.26486373]
 [0.00816269 0.01399999 0.05621153 ... 0.66810405 0.04947203 0.18478517]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         2
           1       0.00      0.00      0.00         5
           2       0.00      0.00      0.00         2
           3       0.48      0.63      0.55        52
           4       0.17      0.17      0.17        12
           5       0.32      0.60      0.42        35
           6       0.45      0.17      0.24        30
           7       0.25      0.07      0.11        29

   micro avg       0.38      0.38      0.38       167
   macro avg       0.21      0.20      0.18       167
weighted avg       0.35      0.38      0.33       167
","[7, 7, 7, 5, 7, 3, 5, 7, 3, 3, 6, 5, 5, 7, 6, 5, 5, 4, 3, 6, 7, 5, 7, 7, 7, 3, 4, 6, 7, 3, 6, 3, 1, 5, 3, 5, 5, 4, 5, 2, 6, 3, 3, 4, 5, 5, 6, 3, 3, 7, 5, 6, 7, 2, 5, 4, 4, 3, 5, 3, 4, 3, 0, 3, 3, 3, 3, 3, 6, 3, 5, 7, 1, 3, 4, 6, 3, 6, 7, 3, 6, 6, 3, 6, 1, 3, 7, 3, 5, 1, 3, 7, 3, 5, 5, 5, 6, 6, 3, 1, 6, 5, 3, 3, 4, 3, 5, 6, 3, 5, 5, 5, 3, 4, 7, 6, 0, 6, 3, 7, 7, 3, 4, 7, 3, 3, 3, 6, 7, 3, 6, 6, 6, 4, 3, 5, 5, 3, 5, 5, 5, 6, 3, 6, 7, 5, 3, 6, 6, 3, 6, 6, 5, 3, 7, 7, 7, 3, 5, 7, 3, 7, 3, 3, 7, 3, 5]","[4 6 3 5 5 3 6 5 5 3 3 5 3 4 5 5 5 5 5 6 5 3 7 3 3 3 3 5 4 4 5 3 3 5 3 5 5
 4 5 7 7 3 5 3 5 5 5 5 3 3 5 5 5 4 4 7 3 3 5 3 3 5 5 3 3 3 2 7 5 3 3 5 4 3
 3 5 5 6 3 3 5 5 6 3 5 6 5 3 3 3 3 5 3 6 3 5 5 5 3 5 3 5 3 3 3 3 3 5 3 3 3
 5 5 7 4 3 5 7 5 3 5 3 4 3 5 5 3 5 5 3 5 6 3 3 3 5 5 3 3 5 5 5 3 6 4 3 5 3
 6 3 3 5 5 6 5 3 7 5 3 5 3 3 4 3 5 3 5]"
3,0.9446107784431138,0.41317365269461076,"[[0.00905742 0.01874238 0.00686843 ... 0.22123565 0.20159188 0.03256401]
 [0.01007698 0.01063529 0.00408493 ... 0.04130559 0.02696262 0.3590854 ]
 [0.01842381 0.01080311 0.02723161 ... 0.24944067 0.31649077 0.04709883]
 ...
 [0.02880725 0.0432922  0.02045727 ... 0.03778941 0.18907897 0.42111504]
 [0.00468818 0.01156948 0.01404883 ... 0.16111217 0.11172364 0.08873999]
 [0.00369284 0.00213755 0.0028935  ... 0.0585911  0.23980072 0.07887052]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         3
           1       1.00      0.25      0.40         4
           2       0.00      0.00      0.00         2
           3       0.39      0.65      0.49        40
           4       0.46      0.43      0.44        14
           5       0.53      0.45      0.49        58
           6       0.27      0.19      0.22        21
           7       0.27      0.24      0.26        25

   micro avg       0.41      0.41      0.41       167
   macro avg       0.36      0.28      0.29       167
weighted avg       0.41      0.41      0.40       167
","[5, 3, 1, 5, 5, 5, 6, 5, 5, 5, 6, 4, 3, 5, 6, 7, 6, 7, 7, 3, 3, 2, 3, 3, 4, 0, 7, 5, 5, 7, 4, 3, 5, 7, 5, 7, 3, 3, 3, 5, 4, 4, 3, 6, 5, 7, 5, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 6, 7, 4, 5, 4, 4, 6, 5, 5, 5, 5, 1, 5, 7, 4, 7, 3, 5, 7, 7, 7, 5, 5, 5, 5, 3, 3, 5, 3, 5, 5, 5, 5, 2, 1, 3, 5, 5, 3, 7, 7, 6, 3, 3, 3, 5, 3, 6, 6, 5, 3, 4, 5, 5, 3, 7, 4, 7, 6, 4, 6, 5, 6, 4, 3, 3, 6, 3, 5, 3, 5, 6, 5, 3, 3, 5, 3, 5, 5, 3, 6, 7, 5, 1, 5, 5, 7, 7, 7, 3, 3, 0, 7, 3, 0, 7, 5, 6, 4, 5, 6, 7, 3, 6, 5, 6, 3, 6, 5, 3]","[3 3 6 5 5 5 5 5 3 5 6 4 3 5 3 7 3 5 5 5 7 4 3 3 5 5 3 5 7 5 4 7 3 3 3 5 5
 6 3 5 7 7 6 5 5 7 5 3 3 3 3 7 4 5 7 3 4 5 3 4 3 3 4 3 5 3 3 7 1 3 7 4 4 3
 6 3 5 4 5 5 5 3 6 3 4 3 3 5 3 7 3 5 3 5 7 3 6 7 5 3 3 3 5 5 5 3 3 3 3 5 6
 6 5 4 3 6 3 3 6 3 3 3 5 5 5 5 3 5 3 7 3 3 5 3 7 5 3 6 3 5 4 5 5 3 7 3 3 3
 6 3 7 5 7 3 3 7 6 3 3 3 6 7 5 5 7 3 3]"
4,0.9326347305389222,0.40718562874251496,"[[0.05666529 0.01010624 0.00391085 ... 0.52018595 0.16665697 0.06117797]
 [0.00919703 0.01487764 0.00670151 ... 0.15247077 0.25368804 0.30856225]
 [0.03889992 0.01018111 0.00379904 ... 0.11346327 0.06984095 0.09398751]
 ...
 [0.00400444 0.00680511 0.00151716 ... 0.05501487 0.05234615 0.23457912]
 [0.01224151 0.02842152 0.00501083 ... 0.52285993 0.28344396 0.0855627 ]
 [0.01929223 0.0303498  0.0035766  ... 0.39547038 0.259845   0.1708513 ]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         2
           1       0.00      0.00      0.00         5
           2       0.00      0.00      0.00         6
           3       0.51      0.68      0.58        50
           4       0.43      0.46      0.44        13
           5       0.40      0.51      0.45        41
           6       0.33      0.17      0.23        29
           7       0.13      0.10      0.11        21

   micro avg       0.41      0.41      0.41       167
   macro avg       0.22      0.24      0.23       167
weighted avg       0.36      0.41      0.37       167
","[5, 6, 3, 3, 5, 7, 5, 0, 3, 4, 3, 3, 7, 6, 6, 5, 5, 5, 6, 7, 1, 3, 1, 6, 6, 5, 6, 5, 4, 2, 4, 2, 3, 5, 6, 7, 3, 3, 6, 5, 3, 3, 4, 4, 5, 5, 6, 5, 3, 4, 4, 5, 2, 7, 7, 3, 3, 3, 7, 3, 6, 7, 7, 2, 3, 3, 3, 7, 3, 5, 5, 3, 4, 6, 3, 6, 1, 5, 7, 3, 3, 5, 6, 6, 6, 5, 5, 1, 6, 5, 6, 3, 5, 3, 7, 2, 6, 7, 3, 3, 5, 3, 6, 6, 5, 3, 5, 7, 7, 3, 3, 5, 5, 5, 5, 3, 5, 7, 6, 3, 5, 3, 1, 3, 6, 6, 3, 6, 7, 7, 4, 3, 4, 6, 3, 4, 6, 2, 3, 3, 3, 7, 7, 0, 5, 6, 5, 5, 3, 5, 3, 5, 5, 5, 4, 3, 3, 3, 3, 5, 4, 3, 5, 7, 3, 6, 5]","[5 7 3 3 6 7 3 5 3 4 3 5 5 5 3 3 5 3 3 7 5 3 4 5 5 5 6 7 4 4 4 5 7 5 6 5 3
 3 3 6 3 5 4 7 6 5 5 5 3 3 4 3 7 2 5 5 6 3 5 7 3 5 5 4 3 3 5 3 5 5 6 3 3 3
 3 1 3 5 3 3 3 5 3 3 5 6 3 6 3 5 3 7 5 3 5 4 7 5 3 3 5 3 6 3 5 3 5 4 4 3 3
 5 3 6 4 5 7 3 1 3 7 3 5 3 5 6 3 6 3 3 4 4 7 3 5 7 5 3 3 3 3 5 3 5 5 3 5 5
 3 5 6 7 3 3 3 3 3 5 5 5 3 5 6 3 3 5 5]"
5,0.9416167664670658,0.4251497005988024,"[[0.0079677  0.013879   0.02740577 ... 0.21164197 0.05226034 0.06432568]
 [0.00192993 0.00435215 0.04986623 ... 0.01445947 0.03323898 0.08116108]
 [0.00562777 0.00674594 0.00440919 ... 0.3927079  0.05448945 0.17257462]
 ...
 [0.03219081 0.00607069 0.00450209 ... 0.17493595 0.30610487 0.1273027 ]
 [0.00724868 0.00500982 0.00152687 ... 0.18332955 0.45255196 0.10353673]
 [0.01328152 0.00580567 0.01638596 ... 0.50396454 0.1883605  0.06835976]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         5
           1       0.00      0.00      0.00         8
           2       0.00      0.00      0.00         4
           3       0.57      0.72      0.63        53
           4       0.17      0.67      0.27         3
           5       0.40      0.60      0.48        42
           6       0.20      0.13      0.16        31
           7       0.50      0.10      0.16        21

   micro avg       0.43      0.43      0.43       167
   macro avg       0.23      0.28      0.21       167
weighted avg       0.38      0.43      0.38       167
","[5, 7, 5, 6, 3, 5, 6, 3, 6, 4, 3, 3, 1, 1, 6, 5, 0, 5, 3, 3, 7, 7, 3, 7, 3, 6, 0, 6, 5, 0, 5, 6, 5, 5, 7, 7, 5, 3, 6, 3, 5, 5, 2, 6, 7, 5, 7, 6, 3, 5, 5, 3, 3, 3, 3, 3, 6, 5, 3, 7, 7, 5, 3, 6, 6, 5, 5, 3, 6, 3, 5, 7, 5, 3, 0, 6, 3, 6, 3, 5, 3, 3, 5, 7, 3, 1, 1, 3, 6, 3, 7, 7, 3, 2, 3, 7, 5, 7, 5, 3, 6, 6, 3, 5, 5, 5, 3, 7, 6, 3, 3, 6, 5, 3, 4, 5, 5, 3, 3, 3, 3, 5, 5, 3, 6, 5, 3, 7, 7, 3, 3, 1, 2, 5, 7, 5, 6, 6, 3, 5, 1, 1, 0, 7, 6, 3, 6, 5, 3, 3, 1, 3, 3, 3, 2, 6, 3, 5, 4, 3, 6, 6, 5, 5, 6, 5, 6]","[3 3 5 3 6 5 5 3 5 4 3 3 3 5 5 6 5 5 1 5 7 4 3 3 3 6 6 5 5 3 5 3 3 5 3 5 5
 3 6 3 5 3 4 5 5 5 3 5 6 5 5 3 3 3 3 3 3 6 3 4 4 5 3 5 3 3 3 5 5 3 5 6 5 4
 6 3 3 5 3 5 3 3 6 5 3 5 6 3 5 3 7 3 3 4 3 5 3 5 6 3 3 5 7 5 5 5 3 3 5 3 3
 5 6 3 4 7 3 3 3 5 3 5 5 5 3 5 3 5 6 3 5 6 3 3 4 6 5 3 4 6 5 5 5 5 6 5 6 5
 3 1 5 4 3 3 3 3 4 5 3 3 5 5 5 5 3 6 5]"
6,0.9446107784431138,0.4431137724550898,"[[0.00485204 0.23544589 0.00153645 ... 0.4446121  0.22421741 0.06296902]
 [0.02693828 0.00177501 0.00108242 ... 0.01026508 0.01117924 0.05406032]
 [0.06756149 0.02686747 0.00744056 ... 0.27304804 0.06919397 0.26171345]
 ...
 [0.00724377 0.024902   0.00678518 ... 0.49048528 0.06323383 0.08378869]
 [0.02052359 0.00493999 0.01518027 ... 0.12079455 0.02687909 0.07311983]
 [0.00873407 0.03228839 0.0130434  ... 0.21665329 0.0867496  0.17898014]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         2
           1       0.40      0.22      0.29         9
           2       0.00      0.00      0.00         2
           3       0.41      0.58      0.48        45
           4       0.43      0.33      0.38         9
           5       0.58      0.68      0.63        56
           6       0.25      0.15      0.19        27
           7       0.12      0.06      0.08        17

   micro avg       0.44      0.44      0.44       167
   macro avg       0.28      0.25      0.25       167
weighted avg       0.41      0.44      0.41       167
","[5, 0, 5, 5, 6, 3, 1, 3, 6, 5, 5, 5, 4, 7, 3, 3, 5, 6, 5, 5, 6, 5, 5, 1, 5, 1, 3, 3, 5, 5, 4, 3, 6, 6, 5, 4, 3, 3, 1, 3, 7, 3, 5, 1, 5, 6, 5, 5, 5, 7, 7, 6, 6, 5, 7, 5, 7, 5, 3, 6, 5, 2, 3, 5, 3, 6, 6, 5, 5, 5, 5, 3, 3, 6, 1, 4, 5, 6, 3, 5, 3, 3, 1, 6, 5, 3, 7, 0, 6, 6, 7, 6, 6, 3, 5, 3, 7, 7, 6, 5, 3, 2, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 7, 3, 5, 6, 3, 1, 7, 3, 5, 1, 4, 6, 7, 3, 6, 3, 5, 5, 5, 5, 3, 5, 6, 4, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 6, 3, 5, 6, 6, 3, 7, 5, 5, 5, 5, 4, 3]","[5 3 5 5 3 3 3 3 6 5 3 5 3 3 5 7 5 5 5 5 5 5 3 5 1 1 3 3 5 5 3 3 5 3 6 2 2
 6 3 6 3 3 5 6 3 3 7 5 3 3 7 6 3 6 6 5 4 5 3 3 5 3 1 3 3 5 5 5 3 3 5 6 5 3
 3 4 5 6 7 3 5 3 1 5 5 3 5 5 7 5 3 5 5 3 1 3 3 5 5 6 3 3 3 7 3 3 3 3 3 6 6
 3 5 3 3 6 3 5 3 3 5 6 2 5 5 4 3 5 5 5 5 5 3 5 5 4 3 4 3 5 3 7 5 5 5 5 5 5
 3 7 5 5 3 5 3 6 5 3 3 4 5 5 5 5 5 4 3]"
7,0.9416167664670658,0.40119760479041916,"[[0.0033737  0.01654551 0.00564181 ... 0.12450325 0.17432553 0.02674662]
 [0.00385693 0.02676269 0.0243366  ... 0.1351949  0.04761978 0.05319316]
 [0.0028843  0.00616256 0.01928979 ... 0.5480998  0.21421991 0.02583891]
 ...
 [0.00856556 0.02036704 0.00175831 ... 0.04370601 0.22993074 0.05662785]
 [0.00570759 0.00861567 0.00300289 ... 0.30624905 0.24422286 0.1115631 ]
 [0.03776212 0.0041271  0.00287747 ... 0.14366277 0.0645749  0.24577802]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         6
           1       0.00      0.00      0.00         5
           2       0.00      0.00      0.00         4
           3       0.45      0.65      0.53        49
           4       0.31      0.40      0.35        10
           5       0.57      0.49      0.53        55
           6       0.12      0.15      0.14        20
           7       0.09      0.06      0.07        18

   micro avg       0.40      0.40      0.40       167
   macro avg       0.19      0.22      0.20       167
weighted avg       0.36      0.40      0.38       167
","[3, 3, 5, 3, 2, 5, 3, 3, 5, 6, 3, 5, 6, 2, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 3, 3, 3, 3, 6, 0, 1, 3, 1, 3, 3, 5, 3, 7, 5, 5, 4, 3, 5, 4, 1, 5, 5, 6, 4, 7, 6, 5, 5, 5, 1, 3, 3, 3, 5, 5, 3, 7, 3, 3, 5, 7, 5, 7, 7, 3, 3, 5, 4, 5, 6, 7, 7, 7, 3, 0, 3, 6, 7, 3, 6, 5, 5, 3, 7, 7, 6, 3, 6, 6, 5, 3, 6, 3, 5, 5, 3, 3, 4, 2, 3, 0, 5, 4, 5, 3, 3, 5, 5, 5, 5, 3, 5, 0, 5, 6, 5, 5, 3, 6, 3, 4, 5, 5, 4, 3, 1, 2, 7, 5, 6, 3, 3, 7, 5, 5, 7, 6, 5, 5, 7, 4, 5, 6, 6, 4, 6, 7, 5, 0, 3, 6, 0, 3, 7, 3, 5, 3, 3, 5, 3]","[3 4 5 7 5 5 3 3 5 3 6 5 4 4 5 7 5 5 3 3 5 3 5 5 3 5 6 3 4 5 3 3 4 3 6 5 3
 3 6 5 6 3 3 3 5 3 5 3 5 3 4 3 5 5 3 5 3 3 5 5 7 5 6 3 3 3 7 5 5 6 3 3 3 6
 7 5 5 6 5 3 3 3 3 3 5 3 6 6 5 3 3 3 3 5 3 1 3 3 7 6 5 6 3 5 4 4 3 6 5 5 6
 3 3 6 6 3 5 3 3 3 6 5 3 5 3 6 7 4 3 3 4 3 6 3 3 5 7 3 4 4 6 6 3 3 6 5 4 3
 5 6 7 5 3 5 5 3 3 5 5 3 7 3 3 7 3 3 3]"
8,0.9281437125748503,0.40119760479041916,"[[0.00489676 0.03969239 0.00317286 ... 0.2782403  0.12002645 0.14890026]
 [0.0059162  0.0503846  0.0060609  ... 0.2347791  0.13071367 0.11133047]
 [0.00263305 0.00440424 0.00496021 ... 0.15112862 0.46378195 0.15750478]
 ...
 [0.02301945 0.18884246 0.0205193  ... 0.2558548  0.4494786  0.01488734]
 [0.02335076 0.22350508 0.00222332 ... 0.54221123 0.15736704 0.01904433]
 [0.07816029 0.09285879 0.00353528 ... 0.4183319  0.10292613 0.2152517 ]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         2
           1       0.00      0.00      0.00         6
           2       0.00      0.00      0.00         7
           3       0.47      0.63      0.54        54
           4       0.21      0.38      0.27         8
           5       0.41      0.56      0.47        41
           6       0.43      0.27      0.33        22
           7       0.11      0.04      0.06        27

   micro avg       0.40      0.40      0.40       167
   macro avg       0.20      0.23      0.21       167
weighted avg       0.34      0.40      0.36       167
","[3, 3, 3, 1, 5, 7, 3, 3, 5, 5, 3, 7, 3, 3, 7, 2, 5, 4, 5, 7, 5, 5, 3, 4, 6, 5, 5, 6, 3, 3, 7, 5, 7, 4, 5, 3, 0, 6, 7, 6, 7, 7, 3, 6, 6, 5, 3, 2, 5, 7, 5, 7, 3, 5, 5, 4, 6, 3, 5, 3, 3, 7, 5, 6, 1, 7, 7, 5, 6, 3, 7, 3, 3, 3, 3, 3, 1, 5, 5, 2, 4, 4, 3, 7, 1, 3, 5, 6, 5, 4, 3, 5, 6, 3, 7, 5, 6, 5, 6, 3, 3, 3, 7, 3, 7, 6, 3, 3, 2, 5, 5, 5, 1, 5, 3, 3, 3, 3, 3, 5, 2, 5, 5, 5, 3, 6, 3, 7, 6, 3, 5, 6, 3, 3, 6, 6, 3, 7, 6, 5, 7, 3, 4, 3, 1, 3, 5, 3, 3, 2, 0, 7, 7, 6, 7, 3, 5, 3, 7, 7, 3, 3, 2, 5, 6, 5, 5]","[3 3 6 5 5 3 3 3 5 5 5 3 5 5 3 3 3 4 3 7 5 6 3 3 3 5 5 3 5 5 4 7 3 4 5 3 3
 3 3 6 5 3 3 6 6 6 3 7 6 4 5 5 3 5 3 5 7 5 5 3 5 5 5 3 7 3 5 5 5 3 5 3 3 5
 5 3 6 5 5 4 4 5 3 4 5 3 3 3 5 3 3 3 5 3 5 5 6 7 5 3 4 6 3 3 4 5 5 3 4 7 3
 3 6 1 3 3 3 3 5 3 5 3 5 5 3 3 3 3 5 3 5 6 5 3 5 2 3 3 3 3 4 3 5 7 3 5 3 4
 3 7 3 3 3 5 3 4 5 3 5 3 3 6 4 5 6 5 5]"
9,0.9431137724550899,0.4311377245508982,"[[0.04956423 0.03788719 0.00265844 ... 0.32783923 0.1224415  0.07203434]
 [0.01776289 0.0211641  0.00502215 ... 0.04304314 0.02837622 0.09584183]
 [0.01172839 0.04767181 0.4679561  ... 0.12482265 0.156831   0.03228527]
 ...
 [0.05259122 0.01572282 0.00185558 ... 0.32296154 0.16520356 0.05203003]
 [0.01500684 0.3735212  0.00265414 ... 0.35207242 0.195255   0.02521927]
 [0.00157798 0.01960646 0.00263552 ... 0.06331112 0.8090251  0.04261088]]","              precision    recall  f1-score   support

           0       0.00      0.00      0.00         2
           1       0.50      0.12      0.20         8
           2       0.20      0.17      0.18         6
           3       0.49      0.78      0.60        45
           4       0.17      0.14      0.15         7
           5       0.46      0.56      0.50        48
           6       0.41      0.23      0.29        31
           7       0.00      0.00      0.00        20

   micro avg       0.43      0.43      0.43       167
   macro avg       0.28      0.25      0.24       167
weighted avg       0.38      0.43      0.38       167
","[7, 3, 3, 6, 1, 3, 6, 5, 5, 3, 5, 6, 1, 3, 5, 5, 3, 3, 5, 3, 4, 3, 3, 7, 3, 3, 3, 5, 1, 3, 3, 1, 7, 5, 5, 1, 5, 3, 4, 7, 7, 7, 6, 3, 3, 6, 6, 5, 3, 5, 6, 5, 7, 6, 3, 4, 5, 3, 7, 3, 0, 5, 6, 1, 6, 3, 2, 3, 5, 3, 5, 5, 7, 5, 5, 6, 5, 3, 5, 6, 6, 3, 3, 7, 6, 3, 5, 3, 5, 6, 3, 6, 6, 3, 3, 7, 1, 5, 3, 5, 3, 6, 3, 5, 5, 5, 5, 5, 2, 5, 6, 5, 4, 5, 7, 3, 5, 0, 3, 6, 5, 5, 6, 6, 7, 5, 2, 7, 4, 3, 5, 3, 6, 6, 5, 6, 5, 7, 2, 5, 1, 5, 6, 2, 4, 3, 3, 6, 3, 7, 6, 3, 3, 6, 4, 7, 5, 7, 5, 2, 7, 6, 7, 5, 5, 5, 6]","[3 3 2 5 3 3 5 5 5 3 3 0 7 7 3 5 2 3 5 3 4 3 3 5 5 5 3 5 3 3 3 5 3 5 6 5 6
 3 3 4 3 5 6 3 3 6 5 6 5 3 6 5 5 5 5 5 5 3 4 3 6 3 2 6 6 3 4 3 6 3 5 5 3 6
 5 3 5 3 5 5 3 3 3 3 5 3 5 3 5 5 3 5 6 5 5 5 5 3 3 5 3 5 3 5 5 3 3 5 7 5 3
 3 7 5 3 6 3 3 3 5 7 5 5 5 4 5 3 2 3 3 3 3 5 6 5 3 5 3 4 6 1 5 5 2 3 3 3 3
 3 3 7 3 3 5 3 3 3 3 6 5 5 3 5 5 3 1 6]"
